frame_idx,track_id,x,y,w,h,conf
174,35,1227,172,119,485,0.6376585960388184
175,3,468,137,160,410,0.7047135829925537
175,4,949,170,318,796,0.9222068190574646
175,18,1715,150,205,860,0.8486076593399048
175,7,818,166,157,388,0.68687903881073
175,28,670,207,106,346,0.7772483229637146
175,25,1311,128,158,536,0.5884127616882324
175,35,1227,174,119,485,0.5936204791069031
176,3,440,136,222,591,0.6015135645866394
176,4,948,163,321,804,0.9232122898101807
176,18,1717,147,203,852,0.8497152328491211
176,7,817,166,157,388,0.6494866013526917
176,28,678,203,90,276,0.643029510974884
176,25,1312,128,157,533,0.5812197327613831
176,35,1230,176,118,484,0.6202325224876404
176,39,560,176,105,241,0.529602587223053
177,4,947,158,324,809,0.9193087816238403
177,18,1719,147,201,847,0.8472506403923035
177,7,834,167,122,280,0.47929447889328003
177,28,681,200,87,258,0.7435984015464783
177,25,1312,128,157,535,0.5428230166435242
177,35,1231,179,118,487,0.6831392645835876
178,4,948,153,324,814,0.9119547009468079
178,18,1720,146,200,842,0.8489563465118408
178,7,841,165,108,233,0.6444306373596191
178,25,1311,129,158,533,0.5025107264518738
178,35,1233,181,117,487,0.6313410401344299
178,40,75,180,760,880,0.6414483785629272
178,32,1173,125,725,826,0.5841472744941711
179,4,953,149,324,820,0.8824557065963745
179,18,1722,144,198,838,0.8521047234535217
179,7,866,164,83,168,0.6583430171012878
179,25,1312,127,158,533,0.525337278842926
179,35,1236,183,115,484,0.7100544571876526
179,40,184,167,781,896,0.5936720967292786
180,18,1724,142,196,827,0.865414559841156
180,25,1319,121,150,506,0.4864601194858551
180,35,1239,183,114,484,0.7560651898384094
180,40,323,151,802,914,0.5949893593788147
181,18,1725,141,195,827,0.861433207988739
181,25,1312,124,157,528,0.5159865021705627
181,35,1241,180,114,488,0.5895056128501892
181,40,401,143,814,923,0.8241085410118103
182,18,1727,146,193,824,0.8502076864242554
182,40,461,130,828,933,0.7047465443611145
182,3,383,139,209,572,0.5662379264831543
183,18,1730,149,190,831,0.8325353860855103
183,40,545,123,848,941,0.7001907825469971
183,41,1336,111,144,203,0.5776081085205078
183,3,381,145,201,560,0.7507311701774597
183,39,496,176,214,508,0.5934183597564697
184,18,1734,153,186,825,0.8306360840797424
184,40,614,99,882,965,0.7731257677078247
184,41,1352,109,136,193,0.7283754944801331
184,3,393,143,205,563,0.8046839237213135
184,39,492,177,215,524,0.78826904296875
185,18,1738,157,182,820,0.8219782114028931
185,40,662,93,897,972,0.5775801539421082
185,3,395,142,209,564,0.8256575465202332
185,39,501,177,192,473,0.8018829822540283
185,37,210,209,115,238,0.47173765301704407
185,28,676,205,113,334,0.8200576901435852
186,18,1749,158,171,821,0.752045214176178
186,40,757,93,908,973,0.755217432975769
186,3,393,143,210,564,0.8505011200904846
186,39,506,178,178,445,0.8385785222053528
186,37,211,208,113,243,0.5377586483955383
186,28,675,206,115,340,0.8502917885780334
187,40,866,109,908,957,0.7723822593688965
187,3,390,141,212,566,0.860639214515686
187,39,506,178,174,439,0.8437502384185791
187,37,213,208,110,245,0.6353984475135803
187,28,674,206,116,344,0.8512454032897949
187,45,811,161,191,384,0.8670227527618408
188,40,1025,121,884,934,0.7313054800033569
188,3,385,140,212,567,0.8620182275772095
188,39,504,177,174,441,0.8467653393745422
188,37,214,208,109,247,0.6790434718132019
188,28,674,204,116,342,0.8434425592422485
188,45,809,161,197,399,0.8570188879966736
188,4,910,161,315,824,0.8294932246208191
189,40,1093,128,827,934,0.6600197553634644
189,3,377,137,212,571,0.8611880540847778
189,39,503,177,172,440,0.8561108112335205
189,37,214,209,107,248,0.6899898648262024
189,28,675,202,116,346,0.8492340445518494
189,45,809,162,198,403,0.8133366703987122
189,4,923,159,315,829,0.9043173789978027
190,40,1160,142,760,922,0.8170154690742493
190,3,369,134,212,572,0.8521787524223328
190,39,502,176,170,435,0.8606709837913513
190,37,215,209,105,248,0.7272849678993225
190,28,674,200,117,348,0.8553323745727539
190,45,809,162,198,408,0.8297669887542725
190,4,931,157,325,852,0.9206868410110474
190,46,1171,177,124,172,0.4833115339279175
191,40,1240,165,680,896,0.6434792876243591
191,3,362,132,211,575,0.8189163208007812
191,39,500,175,168,431,0.8671565651893616
191,37,216,209,103,248,0.7539896965026855
191,28,675,200,117,349,0.8451634645462036
191,45,808,162,198,409,0.8082274198532104
191,4,930,153,331,863,0.913632869720459
191,25,1312,113,212,714,0.576422393321991
191,35,1237,171,118,503,0.4859340190887451
192,40,1321,189,599,877,0.6908894181251526
192,3,350,130,207,572,0.7923557162284851
192,39,497,173,168,431,0.8661625981330872
192,37,216,210,101,247,0.7532317638397217
192,28,677,202,116,345,0.8358477354049683
192,45,808,161,195,410,0.7863228917121887
192,4,928,149,335,870,0.9129226803779602
192,25,1312,110,214,724,0.6884469985961914
192,35,1238,173,116,486,0.4827826917171478
193,40,1350,194,570,875,0.5572420954704285
193,3,339,130,203,572,0.8103488087654114
193,39,493,171,169,432,0.8834748864173889
193,37,217,212,99,245,0.7427904009819031
193,28,679,202,115,343,0.8367975354194641
193,45,807,161,193,409,0.7988105416297913
193,4,926,145,338,876,0.9109801650047302
193,25,1311,108,220,748,0.7499144673347473
193,35,1239,176,108,441,0.48681482672691345
193,46,1172,174,129,180,0.4693010449409485
194,3,328,129,199,574,0.818109393119812
194,39,491,170,170,431,0.8863109350204468
194,37,218,213,97,244,0.662973165512085
194,28,679,201,116,343,0.8382101655006409
194,45,807,159,190,410,0.8042823672294617
194,4,924,141,340,880,0.9155260324478149
194,25,1311,110,220,754,0.7877245545387268
194,46,1171,173,130,182,0.47025731205940247
195,3,321,127,194,574,0.8234547972679138
195,39,491,169,170,430,0.881485104560852
195,37,219,214,95,243,0.6119557619094849
195,28,680,200,116,342,0.8396729230880737
195,45,807,157,187,407,0.8124012351036072
195,4,922,137,343,882,0.9137662649154663
195,25,1314,114,219,755,0.8189666271209717
196,3,316,128,190,573,0.831585168838501
196,39,492,168,170,432,0.8869031667709351
196,37,219,213,94,245,0.619744062423706
196,28,681,203,114,337,0.8397644758224487
196,45,807,155,185,408,0.8175262808799744
196,4,920,135,345,884,0.9152213931083679
196,25,1315,114,219,756,0.8108121156692505
196,18,1788,221,132,713,0.5626602172851562
197,3,311,129,185,569,0.8265442848205566
197,39,492,168,169,427,0.8766950368881226
197,37,219,210,92,245,0.5699908137321472
197,28,682,204,112,332,0.849089503288269
197,45,808,152,183,410,0.817528247833252
197,4,917,136,347,886,0.9204972386360168
197,25,1317,114,219,756,0.8181115984916687
197,18,1813,236,107,500,0.8148638606071472
197,35,1235,174,121,493,0.5380386114120483
198,3,298,127,186,571,0.8424858450889587
198,39,492,169,169,425,0.8606724143028259
198,37,219,206,91,247,0.6279797554016113
198,28,684,205,110,328,0.8510410785675049
198,45,808,150,182,413,0.8010264039039612
198,4,915,138,349,892,0.9268554449081421
198,25,1318,112,220,757,0.8237720727920532
198,18,1823,240,95,434,0.7432259321212769
198,35,1237,171,122,490,0.49421268701553345
199,3,284,127,188,571,0.8595352172851562
199,39,493,170,168,422,0.8647593855857849
199,37,219,203,92,251,0.5974844098091125
199,28,685,206,110,326,0.8453964591026306
199,45,807,149,183,418,0.8059168457984924
199,4,915,140,350,895,0.9227415919303894
199,25,1316,110,223,760,0.8214719891548157
199,18,1827,243,92,417,0.665545642375946
199,35,1234,165,128,508,0.5307058095932007
200,3,268,129,193,569,0.876069962978363
200,39,495,172,167,418,0.8526244759559631
200,28,685,205,110,327,0.8541988730430603
200,45,809,148,181,420,0.8052600622177124
200,4,915,143,352,896,0.919731080532074
200,25,1315,107,225,763,0.8306964039802551
200,18,1831,245,89,414,0.5141660571098328
200,35,1234,162,132,518,0.61737060546875
201,3,253,130,198,568,0.8870241045951843
201,39,496,172,167,416,0.8321236968040466
201,28,687,204,110,329,0.8277218341827393
201,45,811,149,178,417,0.7912761569023132
201,4,917,152,350,889,0.9237526655197144
201,25,1319,100,226,767,0.7881438732147217
201,18,1834,249,86,409,0.6368891000747681
201,35,1236,161,130,505,0.65214604139328
202,3,243,130,205,568,0.8931627869606018
202,39,497,172,167,417,0.8411658406257629
202,28,688,202,110,331,0.8165267705917358
202,45,812,149,176,413,0.7957896590232849
202,4,918,158,350,887,0.9213630557060242
202,25,1327,99,226,763,0.7847497463226318
202,18,1838,252,82,409,0.6924862861633301
202,35,1234,158,133,516,0.6854469776153564
203,3,237,130,210,567,0.8867733478546143
203,39,500,172,167,416,0.8420646786689758
203,28,689,200,112,334,0.8410338759422302
203,45,813,150,174,409,0.8093491792678833
203,4,921,161,352,890,0.9162366390228271
203,25,1332,97,224,756,0.7851695418357849
203,18,1840,255,80,410,0.6715365648269653
203,35,1234,157,137,527,0.703444242477417
204,3,231,128,217,570,0.8808692693710327
204,39,502,170,166,416,0.8332483172416687
204,28,691,197,111,334,0.8412249684333801
204,45,813,150,173,408,0.8254662752151489
204,4,923,161,357,898,0.9150510430335999
204,25,1330,95,225,759,0.7488595843315125
204,18,1841,255,79,415,0.7384486794471741
204,35,1235,156,140,536,0.7334809303283691
205,3,225,129,223,570,0.8778301477432251
205,39,504,170,166,413,0.8697719573974609
205,28,693,194,111,334,0.8368642330169678
205,45,813,151,173,409,0.825456976890564
205,4,924,160,361,905,0.921626627445221
205,25,1328,92,226,772,0.7473071813583374
205,18,1842,255,78,420,0.7170668840408325
205,35,1236,157,140,531,0.6464844942092896
206,3,220,129,228,570,0.8715497255325317
206,39,505,169,166,413,0.8597040772438049
206,28,694,191,111,334,0.8400992751121521
206,45,813,152,174,412,0.8144364953041077
206,4,927,159,363,910,0.9220006465911865
206,25,1326,90,228,784,0.6792762279510498
206,18,1843,256,77,422,0.71336829662323
206,35,1239,158,137,521,0.5139990448951721
207,3,216,128,233,571,0.8715597987174988
207,39,506,167,166,412,0.847047746181488
207,28,696,188,111,334,0.8160401582717896
207,45,812,150,175,416,0.8180363178253174
207,4,928,155,367,917,0.9232866168022156
207,25,1327,91,229,796,0.5574948787689209
207,18,1843,257,77,425,0.6712543964385986
207,35,1240,160,139,521,0.5581970810890198
208,3,211,126,236,573,0.8794548511505127
208,39,508,164,166,410,0.8348163366317749
208,28,697,187,112,334,0.836505115032196
208,45,813,149,175,416,0.8190097212791443
208,4,929,149,370,924,0.9267049431800842
208,18,1844,259,76,426,0.5634807348251343
208,35,1241,161,139,521,0.5709542632102966
209,3,202,125,239,576,0.8810121417045593
209,39,509,161,166,410,0.8238639235496521
209,28,698,185,112,334,0.8285415768623352
209,45,814,147,174,416,0.8249279260635376
209,4,932,145,374,927,0.924933671951294
209,35,1248,159,126,463,0.4744865298271179
209,50,136,210,102,330,0.6172720789909363
210,3,187,125,241,574,0.8638362288475037
210,39,509,159,167,411,0.8466750979423523
210,28,698,185,112,333,0.830905556678772
210,45,814,145,175,418,0.8391101956367493
210,4,935,138,377,934,0.9300872683525085
210,35,1242,159,138,507,0.46845611929893494
211,3,179,123,240,575,0.8615487217903137
211,39,508,156,169,413,0.8520288467407227
211,28,698,184,111,332,0.8116346001625061
211,45,815,143,174,417,0.8401440382003784
211,4,937,134,379,937,0.9352702498435974
211,35,1250,158,123,440,0.5556176900863647
211,25,1444,99,252,818,0.5998348593711853
212,3,154,121,242,576,0.8690489530563354
212,39,508,153,170,414,0.8435639142990112
212,28,697,183,112,333,0.80479496717453
212,45,814,139,174,421,0.8232370615005493
212,4,937,127,383,943,0.9328373670578003
212,35,1251,156,121,421,0.5444326996803284
212,25,1451,98,267,824,0.5790742635726929
213,3,138,117,243,581,0.8490608930587769
213,39,509,152,170,414,0.850618302822113
213,28,697,184,111,331,0.789894700050354
213,45,814,137,175,426,0.8139499425888062
213,4,939,119,385,950,0.9318010807037354
213,35,1245,151,136,471,0.5831221342086792
213,25,1450,95,281,827,0.6468285918235779
214,3,124,114,240,584,0.8302134871482849
214,39,510,151,170,414,0.8551710247993469
214,28,696,185,111,329,0.7865752577781677
214,45,816,135,174,426,0.7998999357223511
214,4,942,115,387,954,0.9287582635879517
214,35,1241,146,143,494,0.4974382817745209
214,25,1445,92,292,829,0.6037461161613464
215,3,111,114,235,582,0.8482890129089355
215,39,509,151,171,413,0.8611530661582947
215,28,696,184,110,331,0.7848716974258423
215,45,817,134,174,427,0.8109156489372253
215,4,943,114,387,955,0.9310751557350159
215,35,1242,140,142,488,0.5677209496498108
215,25,1437,89,306,840,0.6622327566146851
215,51,1007,169,79,112,0.529488742351532
216,3,103,114,230,581,0.8539810180664062
216,39,509,151,171,412,0.8552104830741882
216,28,696,184,110,330,0.7777760028839111
216,45,817,133,175,430,0.7872470021247864
216,4,946,116,387,954,0.9264127612113953
216,35,1241,138,146,494,0.5958753824234009
216,25,1434,87,314,841,0.7317520380020142
216,51,1008,168,81,114,0.5029300451278687
216,52,1348,82,193,499,0.49708667397499084
217,3,100,112,224,581,0.8457841277122498
217,39,509,151,171,411,0.8584864735603333
217,28,696,182,110,331,0.7811535596847534
217,45,817,132,175,431,0.7858336567878723
217,4,949,117,386,952,0.9303182363510132
217,35,1240,137,149,497,0.5372531414031982
217,25,1434,85,321,844,0.7585240006446838
217,51,1007,166,84,118,0.5063832998275757
217,52,1347,82,194,500,0.459676593542099
218,3,97,112,219,579,0.8488471508026123
218,39,508,150,171,410,0.8538179993629456
218,28,695,181,110,330,0.7659327983856201
218,45,818,132,173,425,0.8195148706436157
218,4,951,120,387,950,0.9284774661064148
218,35,1234,137,158,522,0.5157033205032349
218,25,1431,82,329,853,0.6714028120040894
218,51,1004,165,88,124,0.47348302602767944
219,3,88,112,219,580,0.8610954880714417
219,39,509,151,169,407,0.8499980568885803
219,28,694,181,109,326,0.7608370780944824
219,45,818,132,172,424,0.810055136680603
219,4,953,124,387,947,0.9283412098884583
219,25,1429,81,340,871,0.4612865746021271
219,51,999,164,96,134,0.4704243540763855
220,3,75,112,220,581,0.8719351291656494
220,39,509,152,168,405,0.8429576754570007
220,28,692,182,109,321,0.7486571669578552
220,45,818,133,170,416,0.8064299821853638
220,4,956,129,386,942,0.9259689450263977
220,51,995,162,101,144,0.4630814790725708
220,52,1296,82,314,828,0.46538597345352173
220,35,1226,139,166,546,0.4866971969604492
221,3,64,110,223,585,0.889997661113739
221,39,510,154,167,402,0.836362361907959
221,28,691,181,108,319,0.7653453946113586
221,45,817,134,168,407,0.804814338684082
221,4,958,134,386,936,0.9269571304321289
221,51,992,161,105,151,0.4817487895488739
221,52,1295,81,321,869,0.526486873626709
221,35,1224,142,160,527,0.48061901330947876
222,3,53,112,228,584,0.8877804279327393
222,39,508,152,168,403,0.8473619818687439
222,28,691,179,108,318,0.774685263633728
222,45,815,135,169,406,0.8020708560943604
222,4,964,136,387,935,0.9234780073165894
222,51,992,160,106,154,0.5061553120613098
222,52,1296,78,319,883,0.4853783845901489
222,35,1227,145,148,480,0.4504360854625702
222,25,1423,77,347,884,0.5216726064682007
223,3,45,115,231,582,0.9017398357391357
223,39,508,152,167,401,0.8459790349006653
223,28,690,177,108,319,0.8029251098632812
223,45,811,135,171,405,0.8117161989212036
223,4,967,136,390,935,0.9222216010093689
223,51,992,157,106,158,0.5641883611679077
223,52,1298,74,313,885,0.5385092496871948
223,35,1237,148,117,361,0.49165892601013184
223,25,1427,77,360,907,0.5294110178947449
224,3,38,113,236,585,0.9020442962646484
224,39,506,150,168,398,0.8483831286430359
224,28,691,178,107,316,0.8069923520088196
224,45,807,133,173,411,0.7996104955673218
224,4,968,131,394,940,0.9222646951675415
224,51,992,156,104,157,0.5636546015739441
224,52,1304,71,305,883,0.5833982825279236
224,35,1239,149,105,306,0.528958797454834
224,25,1432,78,364,902,0.7131113409996033
224,37,193,194,103,300,0.4989185035228729
225,3,31,114,240,585,0.9015896916389465
225,39,506,149,167,395,0.8358599543571472
225,28,691,177,106,315,0.8067758083343506
225,45,804,131,176,416,0.8163958787918091
225,4,967,123,398,948,0.9298623204231262
225,51,993,155,103,158,0.5350435972213745
225,52,1307,68,300,882,0.67617267370224
225,35,1240,147,101,281,0.6885181665420532
225,25,1435,79,372,913,0.7233399152755737
225,37,192,192,100,304,0.7023931741714478
226,3,24,114,244,586,0.8923914432525635
226,39,505,148,168,394,0.7963489890098572
226,28,690,176,107,315,0.7892967462539673
226,45,803,129,176,416,0.8183402419090271
226,4,966,117,401,954,0.9296519160270691
226,51,993,155,101,158,0.5318924188613892
226,52,1311,63,297,889,0.7131631970405579
226,35,1238,146,100,270,0.6179581880569458
226,25,1438,82,381,923,0.811557412147522
226,37,189,192,101,309,0.7585911154747009
227,3,21,113,247,588,0.8894083499908447
227,39,503,146,169,394,0.8166300654411316
227,28,689,175,108,314,0.7887800335884094
227,45,803,126,175,414,0.809112548828125
227,4,967,111,404,959,0.9278908371925354
227,51,993,155,99,157,0.5618811249732971
227,52,1314,56,295,892,0.796226978302002
227,35,1241,143,97,253,0.6052653789520264
227,25,1445,84,385,929,0.7645117044448853
227,37,186,192,101,308,0.8211115598678589
228,3,14,113,248,587,0.885126531124115
228,39,502,144,171,396,0.8017174005508423
228,28,690,173,107,314,0.7914284467697144
228,45,801,124,175,414,0.8065580725669861
228,4,968,106,408,963,0.9270778298377991
228,51,993,156,98,157,0.6209499835968018
228,52,1318,57,289,883,0.7922937273979187
228,35,1244,138,96,243,0.6319288015365601
228,25,1448,84,388,930,0.7730570435523987
228,37,182,190,101,304,0.8492644429206848
229,3,6,111,248,588,0.8737697601318359
229,39,502,143,171,397,0.7879837155342102
229,28,690,171,108,315,0.791442334651947
229,45,799,121,178,422,0.7718906402587891
229,4,968,99,412,970,0.9275118112564087
229,51,993,155,95,156,0.584395706653595
229,52,1319,56,285,877,0.8042582273483276
229,35,1246,134,94,229,0.6925333142280579
229,25,1452,84,395,945,0.7745351791381836
229,37,177,190,104,303,0.8760032653808594
229,53,617,151,70,339,0.5384910702705383
230,3,0,109,246,590,0.8839058876037598
230,39,499,141,172,399,0.8065080642700195
230,28,690,170,108,315,0.7752417922019958
230,45,797,119,180,428,0.7752231955528259
230,4,969,94,414,975,0.933570384979248
230,51,992,154,94,156,0.5448055267333984
230,52,1322,56,280,872,0.8198544383049011
230,35,1248,131,94,225,0.6395008563995361
230,25,1458,83,394,940,0.764870822429657
230,37,177,188,107,302,0.8596552610397339
230,53,619,151,69,333,0.546392560005188
231,3,0,107,235,590,0.8715953230857849
231,39,498,140,172,397,0.796765148639679
231,28,690,172,107,314,0.778135359287262
231,45,795,117,183,437,0.78815758228302
231,4,969,90,417,980,0.9312654137611389
231,51,993,153,93,154,0.5529425740242004
231,52,1324,55,278,868,0.8127158284187317
231,35,1249,128,94,220,0.5658535361289978
231,25,1463,77,400,955,0.6128731369972229
231,37,177,185,109,301,0.8339304327964783
231,53,620,150,69,335,0.5370110869407654
232,3,0,101,224,595,0.8728448152542114
232,39,496,139,172,398,0.7670620083808899
232,28,691,172,107,314,0.7907825708389282
232,45,792,115,187,447,0.798957884311676
232,4,969,88,419,982,0.928991436958313
232,51,993,152,92,154,0.5484719276428223
232,52,1327,54,276,865,0.8191485404968262
232,35,1252,128,93,212,0.4630090892314911
232,25,1479,77,377,887,0.5355892777442932
232,37,177,183,112,302,0.8527277708053589
232,53,622,150,68,330,0.5592684745788574
232,54,1471,71,381,431,0.4728437662124634
233,3,0,98,207,597,0.8560686111450195
233,39,496,139,171,396,0.7520129084587097
233,28,692,167,107,317,0.8024352192878723
233,45,791,117,186,443,0.7134591341018677
233,4,972,88,420,983,0.9240885376930237
233,51,992,151,91,153,0.4987970292568207
233,52,1327,55,278,875,0.8245695233345032
233,25,1476,72,396,932,0.47449958324432373
233,37,178,181,113,304,0.858110249042511
233,53,625,152,67,325,0.5754384398460388
233,54,1476,72,388,438,0.5406431555747986
234,3,0,97,188,597,0.8711508512496948
234,39,497,139,171,395,0.7714070677757263
234,28,694,165,106,319,0.7967915534973145
234,45,798,117,169,397,0.6742957830429077
234,4,976,90,420,980,0.9169450998306274
234,51,993,150,91,155,0.49272894859313965
234,52,1329,56,277,874,0.8273331522941589
234,25,1480,72,394,929,0.6892567873001099
234,37,176,178,117,307,0.8661250472068787
235,3,0,96,172,599,0.8643897771835327
235,39,498,141,169,393,0.7658806443214417
235,28,694,159,107,325,0.78471839427948
235,45,801,119,161,372,0.6545839309692383
235,4,982,94,419,977,0.9194863438606262
235,51,990,149,98,166,0.45560306310653687
235,52,1331,56,276,874,0.8417397141456604
235,37,177,175,119,308,0.856836199760437
235,55,849,241,129,317,0.617941677570343
236,3,0,95,163,600,0.847135603427887
236,39,500,142,168,393,0.7740339040756226
236,28,695,154,107,328,0.7669016718864441
236,45,802,121,158,359,0.6449355483055115
236,4,987,100,418,971,0.9297474026679993
236,52,1334,56,277,878,0.8299721479415894
236,37,178,173,121,312,0.8644416332244873
236,55,848,245,129,317,0.6266274452209473
236,25,1494,66,379,889,0.6207714080810547
237,3,0,95,156,600,0.8277512788772583
237,39,501,143,167,393,0.7448555827140808
237,28,696,151,106,330,0.7719912528991699
237,45,802,121,159,357,0.663805365562439
237,4,993,108,415,964,0.9355171322822571
237,52,1337,56,277,884,0.827934205532074
237,37,179,172,123,313,0.8557595610618591
237,55,835,227,137,336,0.4516742527484894
237,25,1495,64,393,917,0.6145329475402832
237,51,980,146,117,203,0.4984011650085449
238,3,0,103,150,591,0.7925684452056885
238,39,502,141,167,393,0.7925241589546204
238,28,698,150,105,330,0.7539681792259216
238,45,791,121,186,417,0.715076744556427
238,4,997,113,413,959,0.939437747001648
238,52,1339,56,278,893,0.8570876121520996
238,37,180,172,124,314,0.8424453139305115
238,25,1497,59,406,949,0.5203598141670227
238,51,973,145,130,234,0.5907855033874512
238,53,627,146,69,326,0.49691858887672424
239,3,0,121,143,572,0.7888442277908325
239,39,504,140,166,391,0.8151183724403381
239,28,700,149,104,329,0.7634620666503906
239,45,788,121,193,437,0.7455256581306458
239,4,1003,117,413,956,0.9341089725494385
239,52,1341,55,280,899,0.8700507283210754
239,37,181,173,124,312,0.8282214403152466
239,25,1503,55,409,954,0.5764726996421814
239,51,969,144,139,259,0.6135600805282593
239,56,1074,132,96,177,0.6348423957824707
240,3,0,134,139,559,0.8221502900123596
240,39,509,139,164,389,0.8064199090003967
240,28,702,145,104,332,0.7534682154655457
240,45,791,122,185,416,0.6052547693252563
240,4,1012,120,413,952,0.9275631308555603
240,52,1345,52,280,907,0.873595118522644
240,37,184,173,125,312,0.7944897413253784
240,51,971,144,135,260,0.6731589436531067
240,56,1078,130,98,180,0.6137353181838989
241,3,0,138,136,554,0.8299643993377686
241,39,512,138,163,387,0.8009388446807861
241,28,704,145,103,331,0.7427301406860352
241,45,788,121,192,434,0.594239354133606
241,4,1020,120,415,953,0.9314704537391663
241,52,1349,50,280,911,0.8750990629196167
241,37,188,174,127,312,0.8093060851097107
241,51,972,143,132,264,0.6807717084884644
241,56,1080,130,98,179,0.5910722017288208
241,25,1514,54,403,936,0.5114642381668091
242,3,0,138,135,553,0.8360411524772644
242,39,515,139,162,382,0.8139117956161499
242,28,707,145,101,329,0.7292481064796448
242,45,787,119,194,441,0.665277361869812
242,4,1029,116,417,958,0.9310216307640076
242,52,1353,47,279,913,0.8726301193237305
242,37,193,174,128,312,0.8175721168518066
242,51,974,143,129,265,0.6794599890708923
242,56,1083,130,99,180,0.5710672736167908
243,3,0,137,133,554,0.8311632871627808
243,39,515,137,162,381,0.809676468372345
243,28,709,147,99,327,0.7082265019416809
243,45,787,117,194,444,0.6780531406402588
243,4,1036,114,419,958,0.9272395968437195
243,52,1360,46,278,912,0.8728144764900208
243,37,198,174,129,313,0.8357290029525757
243,51,976,143,124,265,0.6840819120407104
243,56,1082,130,99,178,0.5360521078109741
243,25,1501,56,409,967,0.46830475330352783
244,3,0,154,129,536,0.8247061967849731
244,39,516,136,161,381,0.8107373118400574
244,28,711,149,97,323,0.6883298754692078
244,45,787,113,195,451,0.6744404435157776
244,4,1044,108,423,963,0.9281502366065979
244,52,1367,48,277,911,0.8689846992492676
244,37,203,173,129,314,0.8439121246337891
244,51,978,144,120,262,0.6701304912567139
244,56,1081,130,100,179,0.5588105320930481
245,3,0,143,128,546,0.5287944674491882
245,39,514,135,162,381,0.7980346083641052
245,28,712,154,94,314,0.6480899453163147
245,45,788,113,194,450,0.5877162218093872
245,4,1050,98,428,971,0.9240197539329529
245,52,1372,48,275,909,0.8647446632385254
245,37,204,171,130,315,0.8508400917053223
245,51,980,144,115,259,0.6388418674468994
245,56,1077,130,107,191,0.5153756141662598
246,39,514,132,161,383,0.7945748567581177
246,28,713,159,93,310,0.6482300758361816
246,45,788,112,193,447,0.5573351383209229
246,4,1056,94,433,976,0.9290078282356262
246,52,1380,47,276,911,0.8415188789367676
246,37,206,172,129,313,0.8308360576629639
246,51,981,145,111,255,0.6495653390884399
246,56,1065,129,127,229,0.5775837302207947
246,54,1517,62,403,465,0.4551006853580475
247,39,513,131,162,384,0.7915223836898804
247,28,714,163,92,308,0.6633909344673157
247,45,786,107,195,457,0.7179735898971558
247,4,1063,92,435,979,0.9178832173347473
247,52,1383,43,276,916,0.8308245539665222
247,37,209,173,128,310,0.8423495888710022
247,51,981,145,108,253,0.6672802567481995
247,56,1061,128,133,242,0.6121886372566223
247,54,1522,63,398,457,0.4879438579082489
248,39,513,129,161,386,0.7939984798431396
248,28,714,165,92,306,0.699907124042511
248,45,785,104,197,462,0.7749135494232178
248,4,1068,83,441,987,0.9146242737770081
248,52,1385,38,277,921,0.8048830628395081
248,37,211,172,127,308,0.8160171508789062
248,51,981,144,105,253,0.6856303811073303
248,56,1055,127,139,259,0.6439558267593384
248,54,1526,64,391,445,0.46260297298431396
249,39,513,129,160,386,0.7962331771850586
249,28,714,168,91,304,0.6834293007850647
249,45,785,103,197,466,0.8109198808670044
249,4,1076,76,446,995,0.9184309244155884
249,52,1390,33,277,925,0.7819169163703918
249,37,213,171,128,308,0.8208954334259033
249,51,981,144,103,252,0.6919698715209961
249,56,1052,127,139,262,0.6850433945655823
249,54,1524,65,394,449,0.490013986825943
250,39,513,130,158,384,0.8041771054267883
250,28,714,169,90,303,0.692485511302948
250,45,785,104,196,467,0.7894243597984314
250,4,1082,71,450,1002,0.9218168258666992
250,52,1394,31,277,925,0.7656598091125488
250,37,216,167,130,311,0.8196678757667542
250,51,982,143,101,254,0.6771337389945984
250,56,1051,128,139,265,0.7333992719650269
250,53,639,151,70,316,0.528235912322998
250,25,1529,66,377,886,0.5177150964736938
251,39,513,131,156,383,0.8002687692642212
251,28,715,170,89,301,0.7011763453483582
251,45,785,104,196,468,0.8217249512672424
251,4,1087,69,453,1002,0.9199577569961548
251,52,1397,28,277,931,0.7506968975067139
251,37,219,169,128,308,0.7949909567832947
251,51,983,143,99,252,0.6782101988792419
251,56,1052,128,137,267,0.7597509622573853
251,53,638,150,73,317,0.5146923065185547
251,25,1527,67,386,903,0.5995617508888245
252,39,513,132,155,381,0.8029685616493225
252,28,716,169,89,301,0.704188346862793
252,45,784,104,195,468,0.8230550289154053
252,4,1092,67,456,1004,0.9192483425140381
252,52,1399,27,276,931,0.6569945812225342
252,37,219,168,129,309,0.8035106658935547
252,51,983,142,97,252,0.6810466051101685
252,56,1051,129,136,270,0.6871546506881714
252,53,637,147,74,319,0.5591211915016174
252,25,1521,65,387,903,0.5947080254554749
253,39,513,132,154,381,0.808915376663208
253,28,721,169,89,299,0.7091619968414307
253,45,784,104,195,469,0.770186722278595
253,4,1100,69,457,1002,0.9125910401344299
253,52,1400,29,275,936,0.5357224345207214
253,37,220,168,130,310,0.8361914157867432
253,51,982,141,96,252,0.7104647159576416
253,56,1051,129,135,272,0.6473081111907959
253,53,635,145,76,317,0.5312389135360718
253,25,1516,61,390,904,0.6478115916252136
253,57,1124,129,153,215,0.5995669364929199
254,39,513,131,154,381,0.8088744282722473
