frame_idx,person_id,x,y,w,h,gender,upper_color,lower_color,hat,glasses,backpack
165,28,659,210,101,352,Female,Red,Gray,1,0,0
165,33,735,192,82,254,Male,Gray,Gray,0,0,0
166,3,438,138,240,554,Male,Black,Black,0,0,0
166,4,946,162,308,776,Male,Black,White,0,0,1
166,7,799,163,148,365,Female,White,Gray,0,0,0
166,28,659,206,102,356,Female,Red,Gray,1,0,0
166,33,737,192,81,253,Male,Gray,Gray,0,0,0
167,3,438,139,238,553,Male,Black,Black,0,0,0
167,4,950,180,303,763,Male,Black,White,0,0,1
167,7,799,164,151,373,Female,White,Gray,0,0,0
167,28,659,204,103,357,Female,Red,Gray,1,0,0
168,3,440,139,236,553,Male,Black,Black,0,0,0
168,4,951,186,303,761,Male,Black,White,0,0,1
168,7,804,165,142,351,Female,White,Gray,0,0,0
168,28,660,201,104,359,Female,Red,Gray,1,0,0
169,3,441,138,234,555,Male,Black,Black,0,0,0
169,4,950,186,306,766,Male,Black,White,0,0,1
169,7,805,166,144,353,Female,White,Gray,0,0,0
169,28,663,200,103,358,Female,Red,Gray,1,0,0
170,3,441,138,231,555,Male,Black,Black,0,0,0
170,4,950,186,308,772,Male,Black,White,0,0,1
170,7,819,167,151,375,Female,White,Gray,0,0,0
170,28,664,198,104,359,Female,Red,Gray,1,0,0
171,3,440,139,226,554,Male,Black,Black,0,0,0
171,4,950,185,309,777,Male,Black,White,0,0,1
171,7,811,167,147,367,Female,White,Gray,0,0,0
171,28,665,198,105,358,Female,Red,Gray,1,0,0
172,3,440,139,222,555,Male,Black,Black,0,0,0
172,4,949,183,313,782,Male,Black,White,0,0,1
172,7,809,168,148,367,Female,White,Gray,0,0,0
172,28,667,200,105,356,Female,Red,Gray,1,0,0
173,3,437,140,218,554,Male,Black,Black,0,0,0
173,4,950,180,314,786,Male,Black,White,0,0,1
173,7,809,169,153,380,Female,White,Gray,0,0,0
173,28,669,206,104,350,Female,Red,Gray,1,0,0
174,3,443,139,214,556,Male,Black,Black,0,0,0
174,4,949,174,317,792,Male,Black,White,0,0,1
174,7,815,167,156,386,Female,White,Gray,0,0,0
174,28,670,207,105,348,Female,Red,Gray,1,0,0
175,3,468,137,160,410,Male,Black,Black,0,0,0
175,4,949,170,318,796,Male,Black,White,0,0,1
175,7,818,166,157,388,Female,White,Gray,0,0,0
175,28,670,207,106,346,Female,Red,Gray,1,0,0
176,3,440,136,222,591,Male,Black,Black,0,0,0
176,4,948,163,321,804,Male,Black,White,0,0,1
176,7,817,166,157,388,Female,White,Gray,0,0,0
176,28,678,203,90,276,Female,Red,Gray,1,0,0
177,4,947,158,324,809,Male,Black,White,0,0,1
177,7,834,167,122,280,Female,White,Gray,0,0,0
177,28,681,200,87,258,Female,Red,Gray,1,0,0
178,4,948,153,324,814,Male,Black,White,0,0,1
178,7,841,165,108,233,Female,White,Gray,0,0,0
179,4,953,149,324,820,Male,Black,White,0,0,1
179,7,866,164,83,168,Female,White,Gray,0,0,0
182,3,383,139,209,572,Male,Black,Black,0,0,0
183,41,1336,111,144,203,Female,Gray,Gray,0,0,0
183,3,381,145,201,560,Male,Black,Black,0,0,0
184,41,1352,109,136,193,Female,Gray,Gray,0,0,0
184,3,393,143,205,563,Male,Black,Black,0,0,0
185,3,395,142,209,564,Male,Black,Black,0,0,0
185,28,676,205,113,334,Female,Red,Gray,1,0,0
186,3,393,143,210,564,Male,Black,Black,0,0,0
186,28,675,206,115,340,Female,Red,Gray,1,0,0
187,3,390,141,212,566,Male,Black,Black,0,0,0
187,28,674,206,116,344,Female,Red,Gray,1,0,0
187,45,811,161,191,384,Female,Gray,Black,0,0,1
188,3,385,140,212,567,Male,Black,Black,0,0,0
188,28,674,204,116,342,Female,Red,Gray,1,0,0
188,45,809,161,197,399,Female,Gray,Black,0,0,1
188,4,910,161,315,824,Male,Black,White,0,0,1
189,3,377,137,212,571,Male,Black,Black,0,0,0
189,28,675,202,116,346,Female,Red,Gray,1,0,0
189,45,809,162,198,403,Female,Gray,Black,0,0,1
189,4,923,159,315,829,Male,Black,White,0,0,1
190,3,369,134,212,572,Male,Black,Black,0,0,0
190,28,674,200,117,348,Female,Red,Gray,1,0,0
190,45,809,162,198,408,Female,Gray,Black,0,0,1
190,4,931,157,325,852,Male,Black,White,0,0,1
190,46,1171,177,124,172,Male,Black,Black,0,1,0
191,3,362,132,211,575,Male,Black,Black,0,0,0
191,28,675,200,117,349,Female,Red,Gray,1,0,0
191,45,808,162,198,409,Female,Gray,Black,0,0,1
191,4,930,153,331,863,Male,Black,White,0,0,1
192,3,350,130,207,572,Male,Black,Black,0,0,0
192,28,677,202,116,345,Female,Red,Gray,1,0,0
192,45,808,161,195,410,Female,Gray,Black,0,0,1
192,4,928,149,335,870,Male,Black,White,0,0,1
193,3,339,130,203,572,Male,Black,Black,0,0,0
193,28,679,202,115,343,Female,Red,Gray,1,0,0
193,45,807,161,193,409,Female,Gray,Black,0,0,1
193,4,926,145,338,876,Male,Black,White,0,0,1
193,46,1172,174,129,180,Male,Black,Black,0,1,0
194,3,328,129,199,574,Male,Black,Black,0,0,0
194,28,679,201,116,343,Female,Red,Gray,1,0,0
194,45,807,159,190,410,Female,Gray,Black,0,0,1
194,4,924,141,340,880,Male,Black,White,0,0,1
194,46,1171,173,130,182,Male,Black,Black,0,1,0
195,3,321,127,194,574,Male,Black,Black,0,0,0
195,28,680,200,116,342,Female,Red,Gray,1,0,0
195,45,807,157,187,407,Female,Gray,Black,0,0,1
195,4,922,137,343,882,Male,Black,White,0,0,1
196,3,316,128,190,573,Male,Black,Black,0,0,0
196,28,681,203,114,337,Female,Red,Gray,1,0,0
196,45,807,155,185,408,Female,Gray,Black,0,0,1
196,4,920,135,345,884,Male,Black,White,0,0,1
197,3,311,129,185,569,Male,Black,Black,0,0,0
197,28,682,204,112,332,Female,Red,Gray,1,0,0
197,45,808,152,183,410,Female,Gray,Black,0,0,1
197,4,917,136,347,886,Male,Black,White,0,0,1
198,3,298,127,186,571,Male,Black,Black,0,0,0
198,28,684,205,110,328,Female,Red,Gray,1,0,0
198,45,808,150,182,413,Female,Gray,Black,0,0,1
198,4,915,138,349,892,Male,Black,White,0,0,1
199,3,284,127,188,571,Male,Black,Black,0,0,0
199,28,685,206,110,326,Female,Red,Gray,1,0,0
199,45,807,149,183,418,Female,Gray,Black,0,0,1
199,4,915,140,350,895,Male,Black,White,0,0,1
200,3,268,129,193,569,Male,Black,Black,0,0,0
200,28,685,205,110,327,Female,Red,Gray,1,0,0
200,45,809,148,181,420,Female,Gray,Black,0,0,1
200,4,915,143,352,896,Male,Black,White,0,0,1
201,3,253,130,198,568,Male,Black,Black,0,0,0
201,28,687,204,110,329,Female,Red,Gray,1,0,0
201,45,811,149,178,417,Female,Gray,Black,0,0,1
201,4,917,152,350,889,Male,Black,White,0,0,1
202,3,243,130,205,568,Male,Black,Black,0,0,0
202,28,688,202,110,331,Female,Red,Gray,1,0,0
202,45,812,149,176,413,Female,Gray,Black,0,0,1
202,4,918,158,350,887,Male,Black,White,0,0,1
203,3,237,130,210,567,Male,Black,Black,0,0,0
203,28,689,200,112,334,Female,Red,Gray,1,0,0
203,45,813,150,174,409,Female,Gray,Black,0,0,1
203,4,921,161,352,890,Male,Black,White,0,0,1
204,3,231,128,217,570,Male,Black,Black,0,0,0
204,28,691,197,111,334,Female,Red,Gray,1,0,0
204,45,813,150,173,408,Female,Gray,Black,0,0,1
204,4,923,161,357,898,Male,Black,White,0,0,1
205,3,225,129,223,570,Male,Black,Black,0,0,0
205,28,693,194,111,334,Female,Red,Gray,1,0,0
205,45,813,151,173,409,Female,Gray,Black,0,0,1
205,4,924,160,361,905,Male,Black,White,0,0,1
206,3,220,129,228,570,Male,Black,Black,0,0,0
206,28,694,191,111,334,Female,Red,Gray,1,0,0
206,45,813,152,174,412,Female,Gray,Black,0,0,1
206,4,927,159,363,910,Male,Black,White,0,0,1
207,3,216,128,233,571,Male,Black,Black,0,0,0
207,28,696,188,111,334,Female,Red,Gray,1,0,0
207,45,812,150,175,416,Female,Gray,Black,0,0,1
207,4,928,155,367,917,Male,Black,White,0,0,1
208,3,211,126,236,573,Male,Black,Black,0,0,0
208,28,697,187,112,334,Female,Red,Gray,1,0,0
208,45,813,149,175,416,Female,Gray,Black,0,0,1
208,4,929,149,370,924,Male,Black,White,0,0,1
209,3,202,125,239,576,Male,Black,Black,0,0,0
209,28,698,185,112,334,Female,Red,Gray,1,0,0
209,45,814,147,174,416,Female,Gray,Black,0,0,1
209,4,932,145,374,927,Male,Black,White,0,0,1
209,50,136,210,102,330,Male,Black,Blue,0,0,1
210,3,187,125,241,574,Male,Black,Black,0,0,0
210,28,698,185,112,333,Female,Red,Gray,1,0,0
210,45,814,145,175,418,Female,Gray,Black,0,0,1
210,4,935,138,377,934,Male,Black,White,0,0,1
211,3,179,123,240,575,Male,Black,Black,0,0,0
211,28,698,184,111,332,Female,Red,Gray,1,0,0
211,45,815,143,174,417,Female,Gray,Black,0,0,1
211,4,937,134,379,937,Male,Black,White,0,0,1
212,3,154,121,242,576,Male,Black,Black,0,0,0
212,28,697,183,112,333,Female,Red,Gray,1,0,0
212,45,814,139,174,421,Female,Gray,Black,0,0,1
212,4,937,127,383,943,Male,Black,White,0,0,1
213,3,138,117,243,581,Male,Black,Black,0,0,0
213,28,697,184,111,331,Female,Red,Gray,1,0,0
213,45,814,137,175,426,Female,Gray,Black,0,0,1
213,4,939,119,385,950,Male,Black,White,0,0,1
214,3,124,114,240,584,Male,Black,Black,0,0,0
214,28,696,185,111,329,Female,Red,Gray,1,0,0
214,45,816,135,174,426,Female,Gray,Black,0,0,1
214,4,942,115,387,954,Male,Black,White,0,0,1
215,3,111,114,235,582,Male,Black,Black,0,0,0
215,28,696,184,110,331,Female,Red,Gray,1,0,0
215,45,817,134,174,427,Female,Gray,Black,0,0,1
215,4,943,114,387,955,Male,Black,White,0,0,1
216,3,103,114,230,581,Male,Black,Black,0,0,0
216,28,696,184,110,330,Female,Red,Gray,1,0,0
216,45,817,133,175,430,Female,Gray,Black,0,0,1
216,4,946,116,387,954,Male,Black,White,0,0,1
217,3,100,112,224,581,Male,Black,Black,0,0,0
217,28,696,182,110,331,Female,Red,Gray,1,0,0
217,45,817,132,175,431,Female,Gray,Black,0,0,1
217,4,949,117,386,952,Male,Black,White,0,0,1
218,3,97,112,219,579,Male,Black,Black,0,0,0
218,28,695,181,110,330,Female,Red,Gray,1,0,0
218,45,818,132,173,425,Female,Gray,Black,0,0,1
218,4,951,120,387,950,Male,Black,White,0,0,1
219,3,88,112,219,580,Male,Black,Black,0,0,0
219,28,694,181,109,326,Female,Red,Gray,1,0,0
219,45,818,132,172,424,Female,Gray,Black,0,0,1
219,4,953,124,387,947,Male,Black,White,0,0,1
220,3,75,112,220,581,Male,Black,Black,0,0,0
220,28,692,182,109,321,Female,Red,Gray,1,0,0
220,45,818,133,170,416,Female,Gray,Black,0,0,1
220,4,956,129,386,942,Male,Black,White,0,0,1
221,3,64,110,223,585,Male,Black,Black,0,0,0
221,28,691,181,108,319,Female,Red,Gray,1,0,0
221,45,817,134,168,407,Female,Gray,Black,0,0,1
221,4,958,134,386,936,Male,Black,White,0,0,1
222,3,53,112,228,584,Male,Black,Black,0,0,0
222,28,691,179,108,318,Female,Red,Gray,1,0,0
222,45,815,135,169,406,Female,Gray,Black,0,0,1
222,4,964,136,387,935,Male,Black,White,0,0,1
223,3,45,115,231,582,Male,Black,Black,0,0,0
223,28,690,177,108,319,Female,Red,Gray,1,0,0
223,45,811,135,171,405,Female,Gray,Black,0,0,1
223,4,967,136,390,935,Male,Black,White,0,0,1
224,3,38,113,236,585,Male,Black,Black,0,0,0
224,28,691,178,107,316,Female,Red,Gray,1,0,0
224,45,807,133,173,411,Female,Gray,Black,0,0,1
224,4,968,131,394,940,Male,Black,White,0,0,1
225,3,31,114,240,585,Male,Black,Black,0,0,0
225,28,691,177,106,315,Female,Red,Gray,1,0,0
225,45,804,131,176,416,Female,Gray,Black,0,0,1
225,4,967,123,398,948,Male,Black,White,0,0,1
226,3,24,114,244,586,Male,Black,Black,0,0,0
226,28,690,176,107,315,Female,Red,Gray,1,0,0
226,45,803,129,176,416,Female,Gray,Black,0,0,1
226,4,966,117,401,954,Male,Black,White,0,0,1
227,3,21,113,247,588,Male,Black,Black,0,0,0
227,28,689,175,108,314,Female,Red,Gray,1,0,0
227,45,803,126,175,414,Female,Gray,Black,0,0,1
227,4,967,111,404,959,Male,Black,White,0,0,1
228,3,14,113,248,587,Male,Black,Black,0,0,0
228,28,690,173,107,314,Female,Red,Gray,1,0,0
228,45,801,124,175,414,Female,Gray,Black,0,0,1
228,4,968,106,408,963,Male,Black,White,0,0,1
229,3,6,111,248,588,Male,Black,Black,0,0,0
229,28,690,171,108,315,Female,Red,Gray,1,0,0
229,45,799,121,178,422,Female,Gray,Black,0,0,1
229,4,968,99,412,970,Male,Black,White,0,0,1
229,53,617,151,70,339,Male,Black,Black,1,0,0
230,3,0,109,246,590,Male,Black,Black,0,0,0
230,28,690,170,108,315,Female,Red,Gray,1,0,0
230,45,797,119,180,428,Female,Gray,Black,0,0,1
230,4,969,94,414,975,Male,Black,White,0,0,1
230,53,619,151,69,333,Male,Black,Black,1,0,0
231,3,0,107,235,590,Male,Black,Black,0,0,0
231,28,690,172,107,314,Female,Red,Gray,1,0,0
231,45,795,117,183,437,Female,Gray,Black,0,0,1
231,4,969,90,417,980,Male,Black,White,0,0,1
231,53,620,150,69,335,Male,Black,Black,1,0,0
232,3,0,101,224,595,Male,Black,Black,0,0,0
232,28,691,172,107,314,Female,Red,Gray,1,0,0
232,45,792,115,187,447,Female,Gray,Black,0,0,1
232,4,969,88,419,982,Male,Black,White,0,0,1
232,53,622,150,68,330,Male,Black,Black,1,0,0
233,3,0,98,207,597,Male,Black,Black,0,0,0
233,28,692,167,107,317,Female,Red,Gray,1,0,0
233,45,791,117,186,443,Female,Gray,Black,0,0,1
233,4,972,88,420,983,Male,Black,White,0,0,1
233,53,625,152,67,325,Male,Black,Black,1,0,0
234,3,0,97,188,597,Male,Black,Black,0,0,0
234,28,694,165,106,319,Female,Red,Gray,1,0,0
234,45,798,117,169,397,Female,Gray,Black,0,0,1
234,4,976,90,420,980,Male,Black,White,0,0,1
235,3,0,96,172,599,Male,Black,Black,0,0,0
235,28,694,159,107,325,Female,Red,Gray,1,0,0
235,45,801,119,161,372,Female,Gray,Black,0,0,1
235,4,982,94,419,977,Male,Black,White,0,0,1
236,3,0,95,163,600,Male,Black,Black,0,0,0
236,28,695,154,107,328,Female,Red,Gray,1,0,0
236,45,802,121,158,359,Female,Gray,Black,0,0,1
236,4,987,100,418,971,Male,Black,White,0,0,1
237,3,0,95,156,600,Male,Black,Black,0,0,0
237,28,696,151,106,330,Female,Red,Gray,1,0,0
237,45,802,121,159,357,Female,Gray,Black,0,0,1
237,4,993,108,415,964,Male,Black,White,0,0,1
238,3,0,103,150,591,Male,Black,Black,0,0,0
238,28,698,150,105,330,Female,Red,Gray,1,0,0
238,45,791,121,186,417,Female,Gray,Black,0,0,1
238,4,997,113,413,959,Male,Black,White,0,0,1
238,53,627,146,69,326,Male,Black,Black,1,0,0
239,3,0,121,143,572,Male,Black,Black,0,0,0
239,28,700,149,104,329,Female,Red,Gray,1,0,0
239,45,788,121,193,437,Female,Gray,Black,0,0,1
239,4,1003,117,413,956,Male,Black,White,0,0,1
239,56,1074,132,96,177,Female,Yellow,Gray,0,0,0
240,3,0,134,139,559,Male,Black,Black,0,0,0
240,28,702,145,104,332,Female,Red,Gray,1,0,0
240,45,791,122,185,416,Female,Gray,Black,0,0,1
240,4,1012,120,413,952,Male,Black,White,0,0,1
240,56,1078,130,98,180,Female,Yellow,Gray,0,0,0
241,3,0,138,136,554,Male,Black,Black,0,0,0
241,28,704,145,103,331,Female,Red,Gray,1,0,0
241,45,788,121,192,434,Female,Gray,Black,0,0,1
241,4,1020,120,415,953,Male,Black,White,0,0,1
241,56,1080,130,98,179,Female,Yellow,Gray,0,0,0
242,3,0,138,135,553,Male,Black,Black,0,0,0
242,28,707,145,101,329,Female,Red,Gray,1,0,0
242,45,787,119,194,441,Female,Gray,Black,0,0,1
242,4,1029,116,417,958,Male,Black,White,0,0,1
242,56,1083,130,99,180,Female,Yellow,Gray,0,0,0
243,3,0,137,133,554,Male,Black,Black,0,0,0
243,28,709,147,99,327,Female,Red,Gray,1,0,0
243,45,787,117,194,444,Female,Gray,Black,0,0,1
243,4,1036,114,419,958,Male,Black,White,0,0,1
243,56,1082,130,99,178,Female,Yellow,Gray,0,0,0
244,3,0,154,129,536,Male,Black,Black,0,0,0
244,28,711,149,97,323,Female,Red,Gray,1,0,0
244,45,787,113,195,451,Female,Gray,Black,0,0,1
244,4,1044,108,423,963,Male,Black,White,0,0,1
244,56,1081,130,100,179,Female,Yellow,Gray,0,0,0
245,3,0,143,128,546,Male,Black,Black,0,0,0
245,28,712,154,94,314,Female,Red,Gray,1,0,0
245,45,788,113,194,450,Female,Gray,Black,0,0,1
245,4,1050,98,428,971,Male,Black,White,0,0,1
245,56,1077,130,107,191,Female,Yellow,Gray,0,0,0
246,28,713,159,93,310,Female,Red,Gray,1,0,0
246,45,788,112,193,447,Female,Gray,Black,0,0,1
246,4,1056,94,433,976,Male,Black,White,0,0,1
246,56,1065,129,127,229,Female,Yellow,Gray,0,0,0
247,28,714,163,92,308,Female,Red,Gray,1,0,0
247,45,786,107,195,457,Female,Gray,Black,0,0,1
247,4,1063,92,435,979,Male,Black,White,0,0,1
247,56,1061,128,133,242,Female,Yellow,Gray,0,0,0
248,28,714,165,92,306,Female,Red,Gray,1,0,0
248,45,785,104,197,462,Female,Gray,Black,0,0,1
248,4,1068,83,441,987,Male,Black,White,0,0,1
248,56,1055,127,139,259,Female,Yellow,Gray,0,0,0
249,28,714,168,91,304,Female,Red,Gray,1,0,0
249,45,785,103,197,466,Female,Gray,Black,0,0,1
249,4,1076,76,446,995,Male,Black,White,0,0,1
249,56,1052,127,139,262,Female,Yellow,Gray,0,0,0
250,28,714,169,90,303,Female,Red,Gray,1,0,0
250,45,785,104,196,467,Female,Gray,Black,0,0,1
250,4,1082,71,450,1002,Male,Black,White,0,0,1
250,56,1051,128,139,265,Female,Yellow,Gray,0,0,0
250,53,639,151,70,316,Male,Black,Black,1,0,0
251,28,715,170,89,301,Female,Red,Gray,1,0,0
251,45,785,104,196,468,Female,Gray,Black,0,0,1
251,4,1087,69,453,1002,Male,Black,White,0,0,1
251,56,1052,128,137,267,Female,Yellow,Gray,0,0,0
251,53,638,150,73,317,Male,Black,Black,1,0,0
252,28,716,169,89,301,Female,Red,Gray,1,0,0
252,45,784,104,195,468,Female,Gray,Black,0,0,1
252,4,1092,67,456,1004,Male,Black,White,0,0,1
252,56,1051,129,136,270,Female,Yellow,Gray,0,0,0
252,53,637,147,74,319,Male,Black,Black,1,0,0
253,28,721,169,89,299,Female,Red,Gray,1,0,0
253,45,784,104,195,469,Female,Gray,Black,0,0,1
253,4,1100,69,457,1002,Male,Black,White,0,0,1
253,56,1051,129,135,272,Female,Yellow,Gray,0,0,0
253,53,635,145,76,317,Male,Black,Black,1,0,0
254,28,721,164,91,300,Female,Red,Gray,1,0,0
254,45,784,105,194,469,Female,Gray,Black,0,0,1
254,4,1108,74,456,998,Male,Black,White,0,0,1
254,56,1051,128,132,271,Female,Yellow,Gray,0,0,0
254,53,634,142,79,318,Male,Black,Black,1,0,0
255,28,721,162,92,300,Female,Red,Gray,1,0,0
255,45,785,106,194,469,Female,Gray,Black,0,0,1
255,4,1115,82,456,989,Male,Black,White,0,0,1
255,56,1053,127,126,261,Female,Yellow,Gray,0,0,0
255,53,630,139,81,322,Male,Black,Black,1,0,0
255,59,1409,31,251,348,Female,Gray,Blue,0,0,0
256,28,720,159,94,302,Female,Red,Gray,1,0,0
256,45,786,106,192,466,Female,Gray,Black,0,0,1
256,4,1122,87,457,984,Male,Black,White,0,0,1
256,56,1057,124,111,233,Female,Yellow,Gray,0,0,0
256,53,627,133,82,327,Male,Black,Black,1,0,0
256,59,1408,34,256,355,Female,Gray,Blue,0,0,0
257,28,720,157,94,305,Female,Red,Gray,1,0,0
257,45,788,105,190,463,Female,Gray,Black,0,0,1
257,4,1129,92,458,978,Male,Black,White,0,0,1
257,56,1058,120,102,215,Female,Yellow,Gray,0,0,0
257,53,625,130,83,329,Male,Black,Black,1,0,0
257,59,1411,37,264,366,Female,Gray,Blue,0,0,0
258,28,720,157,95,304,Female,Red,Gray,1,0,0
258,45,788,105,191,467,Female,Gray,Black,0,0,1
258,4,1135,94,459,976,Male,Black,White,0,0,1
258,53,625,129,84,328,Male,Black,Black,1,0,0
259,28,721,159,96,302,Female,Red,Gray,1,0,0
259,45,787,103,192,470,Female,Gray,Black,0,0,1
259,4,1139,95,462,975,Male,Black,White,0,0,1
259,53,626,127,85,329,Male,Black,Black,1,0,0
260,28,722,158,95,303,Female,Red,Gray,1,0,0
260,45,787,102,191,472,Female,Gray,Black,0,0,1
260,4,1143,92,466,977,Male,Black,White,0,0,1
260,53,627,126,86,330,Male,Black,Black,1,0,0
261,28,722,157,97,304,Female,Red,Gray,1,0,0
261,45,785,101,192,473,Female,Gray,Black,0,0,1
261,4,1147,89,470,980,Male,Black,White,0,0,1
261,53,628,126,87,330,Male,Black,Black,1,0,0
262,28,723,154,97,307,Female,Red,Gray,1,0,0
262,45,784,98,192,475,Female,Gray,Black,0,0,1
262,4,1150,85,474,984,Male,Black,White,0,0,1
262,53,629,127,87,329,Male,Black,Black,1,0,0
263,45,778,96,194,479,Female,Gray,Black,0,0,1
263,4,1155,77,480,990,Male,Black,White,0,0,1
263,53,630,130,87,325,Male,Black,Black,1,0,0
263,59,1435,39,242,337,Female,Gray,Blue,0,0,0
264,45,775,94,195,483,Female,Gray,Black,0,0,1
264,4,1158,68,486,999,Male,Black,White,0,0,1
264,53,632,134,87,320,Male,Black,Black,1,0,0
265,45,776,93,194,479,Female,Gray,Black,0,0,1
265,4,1160,61,493,1007,Male,Black,White,0,0,1
265,53,632,137,88,319,Male,Black,Black,1,0,0
266,45,773,93,196,482,Female,Gray,Black,0,0,1
266,4,1161,52,499,1016,Male,Black,White,0,0,1
266,53,632,139,89,316,Male,Black,Black,1,0,0
266,56,1033,107,120,263,Female,Yellow,Gray,0,0,0
267,45,771,93,197,484,Female,Gray,Black,0,0,1
267,4,1161,45,504,1023,Male,Black,White,0,0,1
267,53,631,139,90,316,Male,Black,Black,1,0,0
267,56,1035,105,118,268,Female,Yellow,Gray,0,0,0
267,59,1454,26,250,356,Female,Gray,Blue,0,0,0
268,45,769,94,199,486,Female,Gray,Black,0,0,1
268,4,1163,42,507,1026,Male,Black,White,0,0,1
268,53,630,136,92,319,Male,Black,Black,1,0,0
268,56,1037,105,116,271,Female,Yellow,Gray,0,0,0
268,59,1459,22,247,359,Female,Gray,Blue,0,0,0
269,45,767,94,201,488,Female,Gray,Black,0,0,1
269,4,1168,40,508,1027,Male,Black,White,0,0,1
269,53,629,135,93,320,Male,Black,Black,1,0,0
269,56,1041,104,111,265,Female,Yellow,Gray,0,0,0
269,59,1462,19,248,369,Female,Gray,Blue,0,0,0
270,45,766,94,204,494,Female,Gray,Black,0,0,1
270,4,1174,42,509,1026,Male,Black,White,0,0,1
270,53,630,133,95,321,Male,Black,Black,1,0,0
270,59,1467,16,245,373,Female,Gray,Blue,0,0,0
271,45,765,96,205,492,Female,Gray,Black,0,0,1
271,4,1181,49,506,1019,Male,Black,White,0,0,1
271,53,631,131,97,323,Male,Black,Black,1,0,0
271,59,1468,14,245,381,Female,Gray,Blue,0,0,0
271,56,1041,105,111,273,Female,Yellow,Gray,0,0,0
272,45,765,97,206,492,Female,Gray,Black,0,0,1
272,4,1186,56,505,1014,Male,Black,White,0,0,1
272,53,632,128,99,325,Male,Black,Black,1,0,0
272,59,1469,12,249,395,Female,Gray,Blue,0,0,0
273,45,765,97,207,492,Female,Gray,Black,0,0,1
273,4,1193,64,501,1005,Male,Black,White,0,0,1
273,53,632,126,101,325,Male,Black,Black,1,0,0
273,59,1473,11,245,396,Female,Gray,Blue,0,0,0
274,45,764,95,209,496,Female,Gray,Black,0,0,1
274,4,1202,72,498,997,Male,Black,White,0,0,1
274,53,633,125,101,324,Male,Black,Black,1,0,0
274,59,1472,11,250,411,Female,Gray,Blue,0,0,0
275,45,763,93,211,499,Female,Gray,Black,0,0,1
275,4,1209,80,496,989,Male,Black,White,0,0,1
275,53,634,125,101,322,Male,Black,Black,1,0,0
275,59,1478,9,237,394,Female,Gray,Blue,0,0,0
276,45,764,90,211,500,Female,Gray,Black,0,0,1
276,4,1219,91,494,978,Male,Black,White,0,0,1
276,53,635,124,103,323,Male,Black,Black,1,0,0
276,59,1483,9,228,377,Female,Gray,Blue,0,0,0
277,45,765,88,214,505,Female,Gray,Black,0,0,1
277,4,1232,93,496,977,Male,Black,White,0,0,1
277,53,636,123,104,322,Male,Black,Black,1,0,0
278,45,765,85,215,509,Female,Gray,Black,0,0,1
278,4,1244,92,497,978,Male,Black,White,0,0,1
278,53,637,122,105,323,Male,Black,Black,1,0,0
278,59,1491,14,225,367,Female,Gray,Blue,0,0,0
279,45,765,82,216,513,Female,Gray,Black,0,0,1
279,4,1252,86,502,984,Male,Black,White,0,0,1
279,53,639,124,105,321,Male,Black,Black,1,0,0
279,59,1497,16,224,356,Female,Gray,Blue,0,0,0
280,45,766,80,215,512,Female,Gray,Black,0,0,1
280,4,1261,78,509,993,Male,Black,White,0,0,1
280,53,641,125,105,321,Male,Black,Black,1,0,0
280,59,1506,18,214,328,Female,Gray,Blue,0,0,0
281,45,768,79,213,507,Female,Gray,Black,0,0,1
281,4,1268,66,515,1004,Male,Black,White,0,0,1
281,53,642,127,104,317,Male,Black,Black,1,0,0
282,45,771,78,210,499,Female,Gray,Black,0,0,1
282,4,1276,47,525,1022,Male,Black,White,0,0,1
282,53,642,128,105,315,Male,Black,Black,1,0,0
283,45,772,77,210,498,Female,Gray,Black,0,0,1
283,4,1286,29,536,1040,Male,Black,White,0,0,1
283,53,643,127,104,315,Male,Black,Black,1,0,0
284,45,772,77,211,501,Female,Gray,Black,0,0,1
284,4,1295,18,543,1049,Male,Black,White,0,0,1
284,53,642,125,105,316,Male,Black,Black,1,0,0
285,45,773,77,208,495,Female,Gray,Black,0,0,1
285,4,1304,12,549,1055,Male,Black,White,0,0,1
285,53,641,124,106,317,Male,Black,Black,1,0,0
286,45,774,79,206,487,Female,Gray,Black,0,0,1
286,4,1315,8,555,1059,Male,Black,White,0,0,1
286,53,640,123,106,318,Male,Black,Black,1,0,0
287,45,775,81,202,480,Female,Gray,Black,0,0,1
287,4,1321,3,561,1065,Male,Black,White,0,0,1
287,53,638,121,106,316,Male,Black,Black,1,0,0
288,45,774,82,201,478,Female,Gray,Black,0,0,1
288,4,1330,1,567,1067,Male,Black,White,0,0,1
288,53,637,119,106,316,Male,Black,Black,1,0,0
289,45,771,81,204,485,Female,Gray,Black,0,0,1
289,4,1337,2,568,1066,Male,Black,White,0,0,1
289,53,635,116,108,320,Male,Black,Black,1,0,0
290,45,768,80,206,491,Female,Gray,Black,0,0,1
290,4,1340,8,569,1060,Male,Black,White,0,0,1
290,53,634,113,108,321,Male,Black,Black,1,0,0
291,45,771,81,203,488,Female,Gray,Black,0,0,1
291,4,1344,20,565,1048,Male,Black,White,0,0,1
291,53,633,110,109,323,Male,Black,Black,1,0,0
292,45,765,79,204,488,Female,Gray,Black,0,0,1
292,4,1346,31,563,1036,Male,Black,White,0,0,1
292,53,633,108,109,324,Male,Black,Black,1,0,0
292,59,1486,1,188,288,Female,Gray,Blue,0,0,0
293,45,764,76,202,485,Female,Gray,Black,0,0,1
