frame_idx,person_id,x,y,w,h,gender,upper_color,lower_color,hat,glasses,backpack
729,90,23,132,87,325,Female,White,White,0,0,1
729,113,310,152,54,144,Female,Red,Gray,0,0,0
730,87,732,100,159,436,Male,Black,White,0,1,1
730,90,22,132,88,325,Female,White,White,0,0,1
730,113,309,152,54,145,Female,Red,Gray,0,0,0
730,118,419,159,75,151,Male,Black,Black,1,0,0
731,87,731,100,159,436,Male,Black,White,0,1,1
731,90,20,131,89,326,Female,White,White,0,0,1
731,113,309,152,54,146,Female,Red,Gray,0,0,0
731,118,418,159,76,153,Male,Black,Black,1,0,0
732,87,730,99,159,436,Male,Black,White,0,1,1
732,90,17,131,91,327,Female,White,White,0,0,1
732,113,308,153,54,145,Female,Red,Gray,0,0,0
732,118,417,159,77,153,Male,Black,Black,1,0,0
733,87,730,99,158,432,Male,Black,White,0,1,1
733,90,15,136,90,322,Female,White,White,0,0,1
733,113,307,153,54,145,Female,Red,Gray,0,0,0
733,118,417,160,76,148,Male,Black,Black,1,0,0
734,87,731,98,156,428,Male,Black,White,0,1,1
734,90,11,133,93,325,Female,White,White,0,0,1
734,113,307,154,53,143,Female,Red,Gray,0,0,0
734,118,417,160,76,147,Male,Black,Black,1,0,0
735,87,730,97,157,428,Male,Black,White,0,1,1
735,90,9,131,94,328,Female,White,White,0,0,1
735,113,307,156,52,141,Female,Red,Gray,0,0,0
735,118,418,160,74,142,Male,Black,Black,1,0,0
736,87,730,97,157,427,Male,Black,White,0,1,1
736,90,7,131,94,329,Female,White,White,0,0,1
736,113,307,157,52,141,Female,Red,Gray,0,0,0
736,118,420,162,69,131,Male,Black,Black,1,0,0
737,87,730,97,157,427,Male,Black,White,0,1,1
737,90,6,132,95,329,Female,White,White,0,0,1
737,113,308,156,53,142,Female,Red,Gray,0,0,0
737,118,420,162,69,128,Male,Black,Black,1,0,0
738,87,728,97,159,427,Male,Black,White,0,1,1
738,90,5,133,96,329,Female,White,White,0,0,1
738,113,306,156,53,143,Female,Red,Gray,0,0,0
738,118,419,162,70,127,Male,Black,Black,1,0,0
739,87,728,98,159,426,Male,Black,White,0,1,1
739,90,4,134,96,330,Female,White,White,0,0,1
739,113,304,157,52,143,Female,Red,Gray,0,0,0
739,118,419,163,70,128,Male,Black,Black,1,0,0
740,87,726,97,161,428,Male,Black,White,0,1,1
740,90,3,134,97,332,Female,White,White,0,0,1
740,113,304,157,52,143,Female,Red,Gray,0,0,0
740,118,418,163,72,133,Male,Black,Black,1,0,0
741,87,725,97,161,429,Male,Black,White,0,1,1
741,90,2,135,98,332,Female,White,White,0,0,1
741,113,303,157,51,143,Female,Red,Gray,0,0,0
741,118,416,164,75,136,Male,Black,Black,1,0,0
741,109,274,168,29,102,Female,White,Black,0,1,0
742,87,725,99,161,427,Male,Black,White,0,1,1
742,90,1,134,98,333,Female,White,White,0,0,1
742,113,303,157,50,144,Female,Red,Gray,0,0,0
742,118,415,165,76,140,Male,Black,Black,1,0,0
742,109,275,171,28,99,Female,White,Black,0,1,0
743,87,724,101,161,426,Male,Black,White,0,1,1
743,90,0,133,96,332,Female,White,White,0,0,1
743,113,303,158,49,143,Female,Red,Gray,0,0,0
743,118,415,165,78,143,Male,Black,Black,1,0,0
744,87,723,103,161,424,Male,Black,White,0,1,1
744,90,0,134,94,331,Female,White,White,0,0,1
744,113,304,158,48,144,Female,Red,Gray,0,0,0
744,118,416,164,77,141,Male,Black,Black,1,0,0
744,109,276,173,28,97,Female,White,Black,0,1,0
745,87,723,105,160,422,Male,Black,White,0,1,1
745,90,0,135,93,331,Female,White,White,0,0,1
745,113,304,158,49,144,Female,Red,Gray,0,0,0
745,118,416,165,75,138,Male,Black,Black,1,0,0
745,109,277,174,29,96,Female,White,Black,0,1,0
746,87,722,106,160,421,Male,Black,White,0,1,1
746,90,0,135,92,331,Female,White,White,0,0,1
746,113,305,158,49,145,Female,Red,Gray,0,0,0
746,118,415,167,74,134,Male,Black,Black,1,0,0
746,109,277,177,29,93,Female,White,Black,0,1,0
747,87,723,107,159,420,Male,Black,White,0,1,1
747,90,0,136,91,331,Female,White,White,0,0,1
747,113,306,157,49,146,Female,Red,Gray,0,0,0
747,118,415,167,73,132,Male,Black,Black,1,0,0
747,109,277,179,30,92,Female,White,Black,0,1,0
748,87,724,108,159,419,Male,Black,White,0,1,1
748,90,0,134,91,334,Female,White,White,0,0,1
748,113,306,158,49,146,Female,Red,Gray,0,0,0
748,118,414,168,74,135,Male,Black,Black,1,0,0
749,87,725,108,158,419,Male,Black,White,0,1,1
749,90,0,133,91,336,Female,White,White,0,0,1
749,113,305,158,50,147,Female,Red,Gray,0,0,0
750,87,727,108,159,418,Male,Black,White,0,1,1
750,90,0,132,90,338,Female,White,White,0,0,1
750,113,304,159,50,147,Female,Red,Gray,0,0,0
751,87,729,108,158,416,Male,Black,White,0,1,1
751,90,0,132,90,339,Female,White,White,0,0,1
751,113,302,159,51,147,Female,Red,Gray,0,0,0
752,87,730,107,158,413,Male,Black,White,0,1,1
752,90,0,133,89,339,Female,White,White,0,0,1
752,113,300,159,52,147,Female,Red,Gray,0,0,0
752,118,417,169,69,126,Male,Black,Black,1,0,0
753,87,731,106,158,412,Male,Black,White,0,1,1
753,90,0,134,88,339,Female,White,White,0,0,1
753,113,299,158,53,147,Female,Red,Gray,0,0,0
753,118,417,170,69,127,Male,Black,Black,1,0,0
754,87,731,106,158,412,Male,Black,White,0,1,1
754,90,0,135,87,338,Female,White,White,0,0,1
754,113,298,157,54,148,Female,Red,Gray,0,0,0
754,118,417,170,68,126,Male,Black,Black,1,0,0
755,87,731,106,157,411,Male,Black,White,0,1,1
755,90,0,135,86,339,Female,White,White,0,0,1
755,113,298,158,53,147,Female,Red,Gray,0,0,0
755,118,416,171,70,129,Male,Black,Black,1,0,0
756,87,731,106,156,411,Male,Black,White,0,1,1
756,90,0,137,86,337,Female,White,White,0,0,1
756,113,297,161,53,144,Female,Red,Gray,0,0,0
757,87,731,106,156,411,Male,Black,White,0,1,1
757,90,0,138,85,337,Female,White,White,0,0,1
757,113,297,163,53,143,Female,Red,Gray,0,0,0
757,118,415,171,73,135,Male,Black,Black,1,0,0
758,87,731,107,155,410,Male,Black,White,0,1,1
758,90,0,138,85,338,Female,White,White,0,0,1
758,113,297,164,53,141,Female,Red,Gray,0,0,0
758,118,416,171,74,138,Male,Black,Black,1,0,0
759,87,731,109,154,409,Male,Black,White,0,1,1
759,90,0,138,84,339,Female,White,White,0,0,1
759,113,297,164,53,141,Female,Red,Gray,0,0,0
759,122,847,188,59,234,Male,Gray,Black,0,0,0
760,87,731,110,153,408,Male,Black,White,0,1,1
760,90,0,139,84,338,Female,White,White,0,0,1
760,113,297,164,54,142,Female,Red,Gray,0,0,0
760,122,846,190,59,234,Male,Gray,Black,0,0,0
760,118,417,170,78,147,Male,Black,Black,1,0,0
761,87,732,111,151,406,Male,Black,White,0,1,1
761,90,0,139,84,338,Female,White,White,0,0,1
761,113,297,165,54,141,Female,Red,Gray,0,0,0
761,122,843,180,62,246,Male,Gray,Black,0,0,0
761,118,418,169,79,150,Male,Black,Black,1,0,0
762,87,733,112,150,405,Male,Black,White,0,1,1
762,90,0,138,84,339,Female,White,White,0,0,1
762,113,295,165,54,142,Female,Red,Gray,0,0,0
762,122,841,176,63,251,Male,Gray,Black,0,0,0
762,118,419,169,78,151,Male,Black,Black,1,0,0
763,87,733,114,149,403,Male,Black,White,0,1,1
763,90,0,137,84,340,Female,White,White,0,0,1
763,113,295,165,53,143,Female,Red,Gray,0,0,0
763,122,842,174,63,253,Male,Gray,Black,0,0,0
763,118,419,169,79,153,Male,Black,Black,1,0,0
764,87,734,117,147,400,Male,Black,White,0,1,1
764,90,0,137,84,339,Female,White,White,0,0,1
764,113,294,166,53,142,Female,Red,Gray,0,0,0
764,122,844,173,65,254,Male,Gray,Black,0,0,0
764,118,419,169,79,154,Male,Black,Black,1,0,0
765,87,731,117,146,400,Male,Black,White,0,1,1
765,90,0,135,83,342,Female,White,White,0,0,1
765,113,293,166,53,141,Female,Red,Gray,0,0,0
765,122,842,171,66,256,Male,Gray,Black,0,0,0
765,118,421,170,77,151,Male,Black,Black,1,0,0
766,87,730,117,144,397,Male,Black,White,0,1,1
766,90,0,134,83,344,Female,White,White,0,0,1
766,113,293,166,53,140,Female,Red,Gray,0,0,0
766,122,840,170,67,258,Male,Gray,Black,0,0,0
766,118,422,171,75,148,Male,Black,Black,1,0,0
767,87,728,117,143,398,Male,Black,White,0,1,1
767,90,0,134,82,346,Female,White,White,0,0,1
767,113,292,165,52,142,Female,Red,Gray,0,0,0
767,122,841,170,68,257,Male,Gray,Black,0,0,0
767,118,423,172,73,145,Male,Black,Black,1,0,0
768,87,726,116,142,397,Male,Black,White,0,1,1
768,90,0,133,81,349,Female,White,White,0,0,1
768,113,290,164,53,144,Female,Red,Gray,0,0,0
768,122,841,170,69,257,Male,Gray,Black,0,0,0
768,118,424,173,71,142,Male,Black,Black,1,0,0
